amfi_code,date,nav,scheme_name
119551,2025-08-15,107.1491,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-18,106.1974,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-19,104.8323,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-20,104.2483,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-21,104.2602,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-22,104.5381,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-25,104.3698,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-26,104.7483,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-27,103.652,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-28,105.0344,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-08-29,105.0125,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-01,106.1071,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-02,106.4832,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-03,106.9682,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-04,107.5625,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-05,108.0437,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-08,108.714,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-09,110.0526,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-10,110.3004,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-11,111.0495,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-12,111.0189,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-15,112.4959,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-16,111.8846,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-17,113.7344,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-18,113.7528,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-19,112.3845,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-22,112.5695,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-23,111.9532,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-24,112.8445,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-25,112.2547,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-26,111.8716,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-29,110.0796,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-09-30,109.6979,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-01,107.4332,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-02,105.9976,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-03,106.7659,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-06,107.5639,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-07,108.0239,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-08,107.1619,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-09,107.1721,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-10,107.224,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-13,106.1889,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-14,107.6618,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-15,108.554,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-16,108.3986,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-17,108.4803,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-20,108.7359,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-21,106.8506,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-22,106.6729,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-23,106.088,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-24,105.2092,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-27,105.0029,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-28,106.7359,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-29,107.3963,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-30,106.9118,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-10-31,107.5085,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-03,108.8996,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-04,109.8479,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-05,109.9624,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-06,109.3932,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-07,110.1257,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-10,110.5656,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-11,111.4994,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-12,112.1836,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-13,113.2853,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-14,112.81,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-17,114.1872,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-18,114.4454,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-19,116.6194,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-20,115.9725,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-21,117.8225,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-24,118.0892,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-25,117.4733,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-26,117.0334,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-27,116.7635,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-11-28,117.2615,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-01,117.8643,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-02,117.3299,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-03,117.3653,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-04,119.6655,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-05,121.5653,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-08,122.0969,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-09,122.2009,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-10,122.3934,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-11,123.121,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-12,122.0783,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-15,121.8644,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-16,120.1462,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-17,120.6322,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-18,121.3853,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-19,120.9315,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-22,122.6852,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-23,121.4287,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-24,119.9324,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-25,120.2321,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-26,121.4101,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-29,123.2902,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-30,122.8556,SBI Bluechip Fund - Regular Plan - Growth
119551,2025-12-31,124.0939,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-01,124.1158,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-02,123.9909,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-05,125.0255,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-06,125.8117,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-07,124.1387,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-08,125.8307,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-09,127.4373,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-12,126.8016,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-13,127.3106,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-14,127.9325,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-15,128.2931,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-16,127.7379,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-19,127.049,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-20,127.0859,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-21,128.4734,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-22,129.1574,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-23,128.8023,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-26,129.7489,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-27,126.5952,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-28,127.9503,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-29,126.0672,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-01-30,125.7297,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-02,124.5585,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-03,123.2079,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-04,124.54,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-05,124.0913,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-06,124.5354,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-09,124.5481,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-10,125.1377,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-11,125.2871,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-12,123.9414,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-13,125.0997,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-16,124.6204,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-17,122.9848,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-18,122.5845,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-19,124.2819,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-20,125.2819,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-23,124.9617,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-24,124.6417,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-25,124.3528,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-26,126.7167,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-02-27,127.2098,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-02,127.7591,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-03,128.9917,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-04,129.3304,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-05,129.1018,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-06,128.945,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-09,128.9301,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-10,128.9543,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-11,129.8514,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-12,129.9779,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-13,130.888,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-16,130.8623,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-17,131.0207,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-18,128.7984,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-19,129.9105,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-20,130.3753,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-23,131.5958,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-24,128.3432,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-25,130.7964,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-26,130.7029,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-27,132.0546,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-30,130.9166,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-03-31,131.6939,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-01,130.5435,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-02,129.8943,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-03,132.1737,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-06,132.0197,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-07,132.3414,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-08,133.4296,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-09,134.0833,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-10,134.3306,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-13,134.8331,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-14,137.7927,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-15,137.7937,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-16,138.1096,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-17,139.4671,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-20,140.9062,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-21,142.4626,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-22,143.3412,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-23,141.9768,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-24,144.1112,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-27,142.7352,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-28,143.1905,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-29,142.3145,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-04-30,142.3075,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-01,142.7943,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-04,143.2735,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-05,143.8818,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-06,146.0194,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-07,146.6803,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-08,146.4403,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-11,147.7669,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-12,149.4022,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-13,147.8697,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-14,148.7275,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-15,149.7273,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-18,149.412,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-19,151.3138,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-20,151.1916,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-21,151.4373,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-22,151.2843,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-25,151.3832,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-26,150.004,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-27,148.1874,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-28,150.3635,SBI Bluechip Fund - Regular Plan - Growth
119551,2026-05-29,149.3216,SBI Bluechip Fund - Regular Plan - Growth
119552,2022-01-03,58.4174,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-04,57.348,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-05,57.0552,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-06,56.4224,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-07,57.275,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-10,57.8171,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-11,57.497,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-12,58.6808,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-13,59.2216,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-14,59.0827,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-17,57.8244,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-18,59.035,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-19,58.3461,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-20,57.5352,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-21,58.0864,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-24,59.3804,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-25,60.1408,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-26,60.4718,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-27,60.8212,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-28,61.3123,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-01-31,61.7559,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-01,61.9412,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-02,62.0301,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-03,62.0279,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-04,61.6486,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-07,61.5279,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-08,60.6474,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-09,60.6261,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-10,60.1308,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-11,59.5791,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-14,59.7045,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-15,60.4732,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-16,60.9964,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-17,60.1884,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-18,59.6962,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-21,60.2246,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-22,59.7358,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-23,59.6484,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-24,59.9693,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-25,59.4901,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-02-28,59.5761,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-01,58.9097,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-02,58.6283,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-03,58.8242,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-04,58.0335,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-07,58.2895,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-08,58.3094,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-09,58.6245,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-10,58.7707,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-11,59.5127,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-14,59.6092,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-15,59.4145,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-16,59.5093,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-17,59.826,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-18,59.8827,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-21,59.935,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-22,59.5958,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-23,59.279,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-24,58.5805,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-25,59.5221,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-28,58.9031,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-29,58.5744,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-30,58.2345,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-03-31,58.7262,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-01,58.6039,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-04,59.2829,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-05,58.9623,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-06,59.138,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-07,58.7342,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-08,59.8869,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-11,59.2935,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-12,59.4864,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-13,59.8507,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-14,60.1005,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-15,60.0333,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-18,59.9956,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-19,60.0497,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-20,60.0029,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-21,60.5463,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-22,61.7701,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-25,61.4989,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-26,60.7918,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-27,60.7758,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-28,62.2064,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-04-29,61.799,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-02,62.7311,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-03,63.6991,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-04,63.4215,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-05,63.7735,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-06,64.7293,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-09,64.5466,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-10,64.464,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-11,64.1673,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-12,63.6284,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-13,63.2977,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-16,62.6505,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-17,62.7016,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-18,62.3094,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-19,62.4703,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-20,61.6507,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-23,61.8628,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-24,62.3514,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-25,61.2962,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-26,61.5305,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-27,62.2324,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-30,61.6038,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-05-31,62.5515,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-01,62.8155,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-02,62.4584,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-03,62.4599,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-06,62.8006,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-07,62.8751,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-08,63.2071,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-09,62.7284,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-10,62.8545,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-13,62.1078,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-14,62.0789,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-15,61.6178,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-16,61.251,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-17,61.9543,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-20,62.5857,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-21,62.9553,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-22,62.3839,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-23,62.2422,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-24,62.9441,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-27,63.0554,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-28,64.3916,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-29,64.6487,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-06-30,64.7917,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-01,64.6487,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-04,64.7582,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-05,64.7046,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-06,65.1435,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-07,65.7294,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-08,65.309,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-11,64.5801,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-12,63.5755,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-13,63.8939,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-14,63.3078,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-15,62.1492,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-18,62.3947,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-19,63.8147,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-20,63.8442,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-21,64.3512,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-22,64.4309,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-25,64.408,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-26,64.9656,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-27,64.833,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-28,65.0196,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-07-29,65.238,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-01,64.8882,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-02,65.4921,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-03,65.4249,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-04,65.0238,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-05,65.3659,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-08,64.8835,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-09,64.9331,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-10,64.9614,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-11,65.6204,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-12,65.9296,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-15,65.9491,SBI Bluechip Fund - Direct Plan - Growth
119552,2022-08-16,66.4607,SBI Bluechip Fund - Direct Plan - Growth
